"MSN","YYYYMM","Value","Column_Order","Description","Unit" 
"PMTCEUS","197807","198.093","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197808","210.404","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197809","194.103","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197810","205.236","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197811","210.628","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197812","228.671","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197813","2532.841","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197901","237.583","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197902","222.999","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197903","221.005","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197904","189.992","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197905","198.22","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197906","191.492","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197907","189.23","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197908","200.489","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197909","186.683","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197910","201.04","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197911","197.867","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197912","214.268","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197913","2450.869","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198001","213.033","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198002","200.405","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198003","196.743","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198004","183.151","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198005","180.178","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198006","173.403","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198007","178.521","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198008","175.178","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198009","177","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198010","187.005","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198011","180.961","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198012","207.36","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198013","2252.938","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198101","210.274","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198102","173.082","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198103","177.334","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198104","165.108","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198105","168.91","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198106","172.309","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198107","173.006","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198108","168.355","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198109","166.956","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198110","174.334","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198111","167.546","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198112","188.161","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198113","2105.378","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198201","183.75","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198202","164.845","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198203","175.258","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198204","174.924","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198205","164.463","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198206","159.243","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198207","160.702","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198208","162.086","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198209","157.748","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198210","161.543","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198211","159.92","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198212","172.218","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198213","1996.7","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198301","163.341","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198302","149.052","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198303","174.951","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198304","159.411","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198305","160.099","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198306","162.565","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198307","163.536","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198308","168.34","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198309","162.283","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198310","163.858","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198311","165.294","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198312","186.697","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198313","1979.425","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198401","189.308","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198402","160.566","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198403","179.846","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198404","167.373","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198405","170.795","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198406","164.318","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198407","166.509","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198408","173.1","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198409","158.99","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198410","168.703","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198411","167.152","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198412","170.404","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198413","2037.064","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198501","180.158","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198502","162.193","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198503","170.602","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198504","165.098","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198505","169.492","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198506","161.266","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198507","165.347","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198508","173.636","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198509","155.769","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198510","171.828","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198511","165.169","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198512","184.606","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198513","2025.165","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198601","179.238","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198602","164.161","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198603","182.304","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198604","171.043","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198605","175.818","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198606","169.805","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198607","177.175","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198608","181.593","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198609","166.231","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198610","178.935","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198611","172.371","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198612","191.99","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198613","2110.665","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198701","185.513","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198702","170.029","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198703","178.888","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198704","175.359","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198705","173.992","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198706","175.932","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198707","184.006","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198708","176.227","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198709","172.581","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198710","182.719","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198711","172.135","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198712","192.912","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198713","2140.296","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198801","194.721","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198802","185.674","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198803","196.43","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198804","177.797","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198805","176.433","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198806","178.055","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198807","180.675","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198808","188.971","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198809","177.025","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198810","191.015","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198811","187.686","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198812","204.95","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","198813","2239.431","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
